PWSID,Name,County,FedBgnDt,FedEndDt,VioType,VioName,Analyte,AnalyteCode,count
MO5252629   ,ANGLERS BEND SUB REES 1ST ADDITION,STONE,01-Oct-13,31-Oct-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5252629   ,ANGLERS BEND SUB REES 1ST ADDITION,STONE,01-Sep-15,30-Sep-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5252631   ,CAPRI ESTATES,HICKORY,01-Dec-15,31-Dec-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5252631   ,CAPRI ESTATES,HICKORY,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5252968   ,POMME DE VILLA SUBDIVISION,HICKORY,01-Nov-13,30-Nov-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5252968   ,POMME DE VILLA SUBDIVISION,HICKORY,01-Dec-13,31-Dec-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5253022   ,MAPLE HILL SUBDIVISION,CAMDEN,01-Sep-14,30-Sep-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5253022   ,MAPLE HILL SUBDIVISION,CAMDEN,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5253105   ,HOLIDAY VALLEY SUBDIVISION,MORGAN,01-Jun-14,30-Jun-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5253105   ,HOLIDAY VALLEY SUBDIVISION,MORGAN,01-Jul-14,31-Jul-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5258122   ,WHITE OAK STATION # 6,STONE,01-Jun-14,30-Jun-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5258122   ,WHITE OAK STATION # 6,STONE,01-Jul-14,31-Jul-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5258127   ,COUNTRY JUNCTION STORE,LAWRENCE,01-Oct-14,31-Oct-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5258127   ,COUNTRY JUNCTION STORE,LAWRENCE,01-Oct-14,31-Oct-14,21,"MCL (TCR), ACUTE",COLIFORM (TCR)                          ,3100,2
MO5258147   ,86 SUPER STOP LLC,NEWTON,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5258147   ,86 SUPER STOP LLC,NEWTON,01-Sep-15,30-Sep-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5262776   ,SHOW ME SHORES,STONE,01-May-15,31-May-15,21,"MCL (TCR), ACUTE",COLIFORM (TCR)                          ,3100,2
MO5262776   ,SHOW ME SHORES,STONE,01-May-15,31-May-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5271587   ,TEMPLE ISRAEL,GREENE,01-Jan-16,31-Jan-16,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5271587   ,TEMPLE ISRAEL,GREENE,01-Sep-14,30-Sep-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5272726   ,FREEDOM CHRISTIAN CENTER,LAWRENCE,01-Nov-13,30-Nov-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5272726   ,FREEDOM CHRISTIAN CENTER,LAWRENCE,01-Sep-13,30-Sep-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5272956   ,THE SUMMIT CHURCH,GREENE,01-May-13,31-May-13,21,"MCL (TCR), ACUTE",COLIFORM (TCR)                          ,3100,2
MO5272956   ,THE SUMMIT CHURCH,GREENE,01-May-13,31-May-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5282624   ,SADDLEBROOKE VISITOR CENTER,CHRISTIAN,01-Oct-13,31-Oct-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5282624   ,SADDLEBROOKE VISITOR CENTER,CHRISTIAN,01-Oct-14,31-Oct-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5283019   ,PRAIRIE CHAPEL UMC,HICKORY,01-May-15,31-May-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5283019   ,PRAIRIE CHAPEL UMC,HICKORY,01-Aug-14,31-Aug-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5283122   ,HOSTETLER FEED & FARM SUPPLY,DALLAS,01-Nov-15,30-Nov-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5283122   ,HOSTETLER FEED & FARM SUPPLY,DALLAS,01-Dec-15,31-Dec-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5290227   ,Y 76 HANDI MART,STONE,01-Jun-13,30-Jun-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5290227   ,Y 76 HANDI MART,STONE,01-Aug-13,31-Aug-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5291060   ,BULLSEYE 37,GREENE,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5291060   ,BULLSEYE 37,GREENE,01-Aug-15,31-Aug-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5291585   ,COWBOY CORRAL,CHRISTIAN,01-May-13,31-May-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5291585   ,COWBOY CORRAL,CHRISTIAN,01-Jun-13,30-Jun-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5292369   ,MASSIES SUPER STOP,LAWRENCE,01-Jun-15,30-Jun-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5292369   ,MASSIES SUPER STOP,LAWRENCE,01-Feb-14,28-Feb-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5292451   ,JJ JUNCTION,STONE,01-Dec-14,31-Dec-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5292451   ,JJ JUNCTION,STONE,01-Nov-14,30-Nov-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5292911   ,CEDAR JUNCTION,MILLER,01-Jan-14,31-Jan-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5292911   ,CEDAR JUNCTION,MILLER,01-Dec-13,31-Dec-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5293009   ,THOMSONS COUNTRY STORE,CAMDEN,01-Jan-16,31-Jan-16,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5293009   ,THOMSONS COUNTRY STORE,CAMDEN,01-Feb-16,29-Feb-16,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5301407   ,ROYALE PALMS,CAMDEN,01-Aug-15,31-Aug-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5301407   ,ROYALE PALMS,CAMDEN,01-Sep-13,30-Sep-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5301480   ,SUNSET PALMS CONDOMINIUMS,CAMDEN,01-Sep-13,30-Sep-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5301480   ,SUNSET PALMS CONDOMINIUMS,CAMDEN,01-Aug-13,31-Aug-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5301489   ,BLUE ANCHOR BAY CONDOMINIUMS,MORGAN,01-Nov-14,30-Nov-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO5301489   ,BLUE ANCHOR BAY CONDOMINIUMS,MORGAN,01-Jun-14,30-Jun-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO6010092   ,BOURBON,CRAWFORD,01-May-15,31-May-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO6010092   ,BOURBON,CRAWFORD,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO6036028   ,LAKE LORRAINE WATER CO,JEFFERSON,01-Oct-13,31-Oct-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO6036028   ,LAKE LORRAINE WATER CO,JEFFERSON,01-Jul-14,31-Jul-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO6036096   ,GLENBROOK ESTATES,WARREN,01-Jun-14,30-Jun-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO6036096   ,GLENBROOK ESTATES,WARREN,22-Sep-16,,2A,"LEVEL 1 ASSESS, TC POS RT NO RPT (RTCR)",REVISED TOTAL COLIFORM RULE (RTCR),8000,2
MO6036148   ,WARE LAKE SUBD,JEFFERSON,01-Aug-13,31-Aug-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO6036148   ,WARE LAKE SUBD,JEFFERSON,01-Sep-13,30-Sep-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO6048356   ,PLEASANT OAK MHP,WARREN,01-Aug-14,31-Aug-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO6048356   ,PLEASANT OAK MHP,WARREN,01-Jul-14,31-Jul-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO6122660   ,CUIVRE RIVER STATE PARK PICNIC SHELTER,LINCOLN,01-Oct-13,31-Oct-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO6122660   ,CUIVRE RIVER STATE PARK PICNIC SHELTER,LINCOLN,01-Sep-13,30-Sep-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO6170733   ,ST ALPHONSUS SCHOOL,LINCOLN,01-Jun-15,30-Jun-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO6170733   ,ST ALPHONSUS SCHOOL,LINCOLN,01-May-15,31-May-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO6202395   ,LONE ELK COUNTY PARK,ST LOUIS,01-Jul-15,31-Jul-15,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO6202395   ,LONE ELK COUNTY PARK,ST LOUIS,01-Jul-14,31-Jul-14,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO6202439   ,WEST TYSON COUNTY PARK,ST LOUIS,01-Sep-13,30-Sep-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO6202439   ,WEST TYSON COUNTY PARK,ST LOUIS,01-Aug-13,31-Aug-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
MO6210144   ,MERAMEC VALLEY CAMP RESORT,CRAWFORD,01-Jun-13,30-Jun-13,22,"MCL (TCR), MONTHLY",COLIFORM (TCR)                          ,3100,2
